cpg_id,ACR-139-TP1,ACR-139-TP2,ACR-139-TP3,ACR-139-TP4,ACR-145-TP1,ACR-145-TP2,ACR-145-TP3,ACR-145-TP4,ACR-150-TP1,ACR-150-TP2,ACR-150-TP3,ACR-150-TP4,ACR-173-TP1,ACR-173-TP2,ACR-173-TP3,ACR-173-TP4,ACR-186-TP1,ACR-186-TP2,ACR-186-TP3,ACR-186-TP4,ACR-225-TP2,ACR-225-TP3,ACR-225-TP4,ACR-229-TP1,ACR-229-TP2,ACR-229-TP3,ACR-229-TP4,ACR-237-TP1,ACR-237-TP2,ACR-237-TP3,ACR-237-TP4,ACR-244-TP1,ACR-244-TP2,ACR-244-TP3,ACR-244-TP4,ACR-265-TP1,ACR-265-TP2,ACR-265-TP3,ACR-265-TP4
CpG_ptg000012l_12156704,13.333333,22.916667,20.754717,11.320755,11.363636,31.034483,4.878049,6.521739,8.333333,0.0,16.0,19.230769,13.793103,23.076923,29.032258,12.903226,0.0,0.0,0.0,0.0,3.448276,6.060606,7.317073,12.903226,4.347826,21.052632,7.407407,9.52381,17.647059,22.222222,20.833333,6.451613,11.764706,10.526316,4.0,13.157895,13.333333,33.333333,20.588235
CpG_ptg000012l_12156715,15.0,17.073171,22.727273,8.510638,13.888889,22.222222,2.702703,12.820513,4.545455,9.090909,19.047619,26.086957,20.0,23.076923,20.0,14.285714,0.0,21.428571,0.0,0.0,3.703704,10.0,2.702703,17.391304,10.526316,18.75,7.692308,21.052632,21.428571,21.428571,21.73913,11.320755,3.333333,0.0,4.255319,8.571429,6.25,20.0,13.793103
CpG_ptg000012l_12223586,0.0,12.5,14.814815,7.142857,26.315789,9.52381,25.0,19.047619,20.930233,10.0,0.0,9.52381,0.0,0.0,0.0,0.0,4.545455,7.692308,2.702703,25.0,38.461538,17.647059,21.052632,0.0,0.0,0.0,0.0,18.518519,12.0,21.621622,32.0,52.941176,41.176471,37.5,50.0,17.647059,17.647059,28.571429,30.769231
CpG_ptg000012l_1222780,11.111111,13.333333,8.108108,12.5,0.0,0.0,3.030303,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,20.689655,30.434783,5.263158,10.0,0.0,0.0,0.0,0.0,4.545455,27.272727,0.0,0.0,0.0,0.0,0.0,7.692308,0.0,0.0,0.0,4.545455,0.0,0.0,3.703704
CpG_ptg000012l_1232028,30.769231,42.857143,44.0,42.105263,83.333333,61.904762,75.0,66.666667,80.952381,100.0,100.0,90.47619,76.190476,82.142857,69.767442,53.333333,58.62069,82.352941,62.5,69.565217,100.0,89.473684,65.0,60.0,66.666667,56.25,93.333333,100.0,96.0,83.783784,88.0,63.636364,66.666667,80.952381,87.179487,85.185185,54.166667,66.666667,57.894737
CpG_ptg000012l_1232032,23.076923,38.095238,7.692308,27.777778,38.888889,28.571429,36.0,41.666667,38.095238,45.0,52.173913,54.545455,50.0,59.259259,42.857143,5.882353,40.0,29.411765,20.833333,43.478261,26.315789,47.058824,38.888889,43.75,60.0,56.25,50.0,50.0,37.5,56.756757,53.846154,34.782609,36.363636,40.909091,64.864865,30.769231,37.5,25.925926,36.842105
CpG_ptg000012l_1232058,33.333333,66.666667,44.827586,41.176471,85.0,66.666667,69.565217,70.967742,64.516129,90.47619,96.0,85.714286,70.833333,74.193548,65.116279,63.157895,55.555556,84.210526,62.5,77.272727,93.333333,73.076923,80.0,47.058824,72.0,50.0,72.727273,92.592593,100.0,89.473684,83.333333,71.428571,71.875,75.0,81.081081,84.0,73.913043,77.272727,58.823529
CpG_ptg000012l_1232139,81.25,61.111111,60.714286,66.666667,92.592593,76.0,65.384615,67.857143,76.744186,100.0,90.322581,76.923077,74.074074,90.0,75.925926,60.465116,50.0,79.166667,46.666667,63.636364,95.238095,78.26087,100.0,88.235294,87.5,89.473684,87.5,89.285714,94.594595,92.682927,92.307692,75.862069,85.185185,95.238095,82.926829,80.769231,65.0,78.947368,85.185185
CpG_ptg000012l_1232152,40.0,52.941176,38.235294,32.0,48.275862,58.333333,55.172414,33.333333,60.869565,50.0,48.387097,55.555556,51.851852,47.368421,46.551724,40.425532,48.148148,34.615385,42.105263,41.666667,28.571429,36.666667,48.275862,57.894737,70.588235,52.631579,45.0,50.0,66.666667,77.272727,62.068966,46.428571,57.692308,60.869565,59.52381,51.724138,47.368421,50.0,55.172414
CpG_ptg000012l_1232202,26.666667,53.846154,31.25,17.391304,55.882353,51.851852,64.0,35.294118,61.111111,54.545455,56.410256,60.0,44.0,50.0,64.0625,54.545455,79.166667,30.434783,50.0,60.0,17.857143,44.444444,41.935484,68.75,80.0,40.0,58.333333,53.846154,59.090909,67.79661,75.0,61.538462,51.851852,48.148148,62.5,51.724138,63.157895,57.142857,53.571429
CpG_ptg000012l_1232238,41.176471,69.230769,46.153846,30.769231,85.294118,74.193548,62.5,64.516129,88.0,93.548387,87.804878,91.304348,73.333333,80.952381,80.357143,81.632653,72.222222,70.0,80.952381,76.923077,88.888889,87.096774,92.307692,80.0,78.787879,50.0,89.285714,87.234043,97.916667,98.245614,90.322581,79.487179,69.565217,84.210526,88.888889,75.0,90.0,80.0,72.727273
CpG_ptg000012l_1265403,69.047619,45.714286,48.275862,40.0,58.333333,76.470588,58.064516,67.647059,67.647059,96.666667,100.0,85.714286,68.75,79.166667,68.421053,58.62069,66.666667,73.913043,52.0,65.625,78.947368,66.666667,83.333333,78.947368,69.230769,84.615385,50.0,92.857143,85.365854,80.434783,86.0,56.410256,80.0,83.870968,64.444444,81.25,70.909091,78.26087,70.833333
CpG_ptg000012l_1265796,73.684211,57.692308,54.545455,45.454545,77.777778,90.909091,76.190476,88.0,68.571429,81.818182,96.153846,69.565217,68.965517,81.25,82.758621,46.153846,57.142857,83.333333,82.608696,73.913043,100.0,81.818182,90.0,91.176471,100.0,92.307692,92.307692,88.0,89.285714,86.206897,92.0,95.652174,96.428571,85.0,82.758621,94.736842,90.0,77.777778,62.5
CpG_ptg000012l_1266319,90.0,75.0,68.421053,86.956522,90.0,92.307692,81.25,83.333333,72.727273,95.238095,84.210526,86.956522,94.117647,100.0,78.947368,58.823529,58.333333,88.461538,83.333333,78.571429,94.736842,78.571429,87.5,93.333333,95.833333,95.0,93.75,83.333333,90.909091,96.153846,83.333333,96.153846,94.736842,91.666667,93.75,88.461538,68.75,81.818182,81.25
CpG_ptg000012l_1266408,90.0,85.714286,80.0,100.0,86.363636,93.75,80.0,83.783784,64.705882,80.0,100.0,78.26087,82.352941,100.0,70.833333,90.47619,82.758621,100.0,87.5,90.0,84.615385,93.75,92.307692,84.615385,88.235294,91.304348,90.0,86.363636,100.0,95.0,87.5,95.454545,100.0,100.0,100.0,95.652174,91.666667,87.5,69.230769
CpG_ptg000012l_1266429,86.956522,76.470588,70.833333,92.307692,82.608696,100.0,78.947368,76.470588,56.25,72.727273,61.538462,70.0,68.75,73.333333,73.913043,76.190476,73.333333,96.551724,78.947368,90.0,90.909091,86.666667,53.846154,64.285714,80.0,85.185185,80.0,57.142857,76.470588,83.333333,61.538462,76.0,94.444444,76.923077,84.615385,85.714286,81.25,91.304348,72.727273
CpG_ptg000012l_12668375,0.0,3.125,2.564103,0.0,12.5,3.333333,5.0,18.367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.846154,0.0,0.0,0.0,8.823529,4.761905,14.285714,2.941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.714286,7.692308,8.571429,9.090909,15.384615,20.0,6.896552,5.263158
CpG_ptg000012l_12668419,0.0,0.0,0.0,0.0,16.666667,8.571429,16.0,8.888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.030303,1.923077,0.0,0.0,14.285714,4.347826,5.555556,0.0,2.173913,0.0,0.0,0.0,0.0,0.0,0.0,4.761905,7.54717,9.756098,9.090909,16.666667,17.391304,9.375,10.0
CpG_ptg000012l_12668430,0.0,0.0,0.0,0.0,17.391304,6.451613,13.636364,7.317073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.846154,1.960784,0.0,0.0,12.903226,0.0,12.5,0.0,2.272727,0.0,0.0,0.0,0.0,0.0,2.325581,5.405405,9.803922,7.692308,9.756098,14.814815,11.111111,10.714286,7.142857
CpG_ptg000012l_12672366,56.25,47.058824,37.037037,0.0,25.806452,19.230769,20.0,22.222222,12.727273,13.043478,20.689655,11.363636,19.230769,33.333333,37.931034,11.538462,40.0,92.857143,86.956522,81.25,31.25,20.833333,33.333333,41.666667,34.782609,41.176471,30.0,15.151515,15.384615,26.086957,7.692308,0.0,0.0,0.0,0.0,34.615385,16.0,15.789474,9.090909
CpG_ptg000012l_12672368,56.25,44.444444,37.037037,0.0,28.125,21.428571,20.0,22.222222,14.545455,12.5,20.689655,11.363636,38.461538,55.555556,65.517241,26.923077,40.0,92.857143,91.304348,81.25,31.25,20.833333,33.333333,41.666667,34.782609,47.058824,30.0,15.151515,15.384615,25.0,7.894737,0.0,0.0,0.0,0.0,34.615385,16.0,15.789474,13.636364
CpG_ptg000012l_12677584,4.545455,3.846154,0.0,0.0,11.111111,14.285714,14.285714,21.428571,0.0,5.882353,0.0,0.0,15.384615,18.181818,0.0,0.0,0.0,0.0,5.263158,0.0,25.0,5.882353,5.882353,0.0,0.0,0.0,6.25,0.0,0.0,0.0,7.692308,26.666667,13.636364,35.714286,27.777778,20.0,42.857143,7.692308,27.272727
CpG_ptg000012l_12756666,8.333333,4.545455,11.111111,14.814815,0.0,10.714286,5.263158,6.25,26.666667,54.545455,40.909091,15.789474,16.666667,33.333333,4.761905,25.0,0.0,22.727273,10.526316,6.25,44.0,17.142857,20.0,6.451613,3.703704,3.703704,0.0,50.0,34.782609,26.666667,30.0,26.315789,23.076923,36.842105,47.826087,0.0,4.545455,0.0,16.666667
CpG_ptg000012l_12768300,19.047619,21.428571,21.428571,0.0,0.0,0.0,15.384615,10.0,18.918919,10.526316,30.434783,36.0,10.526316,18.181818,33.333333,25.0,27.272727,20.512821,13.636364,26.666667,7.692308,0.0,3.571429,9.090909,21.621622,20.833333,19.512195,13.333333,38.095238,32.0,11.111111,19.607843,30.434783,18.75,23.529412,12.5,14.285714,8.333333,10.0
CpG_ptg000012l_12768343,10.526316,0.0,10.526316,7.142857,0.0,0.0,23.076923,0.0,13.513514,5.0,23.076923,17.857143,0.0,13.333333,14.285714,6.896552,7.407407,9.52381,7.407407,16.27907,14.285714,14.285714,14.814815,7.317073,21.621622,22.222222,19.565217,6.666667,16.666667,20.833333,17.857143,30.357143,20.689655,10.526316,19.444444,5.555556,7.692308,0.0,13.333333
CpG_ptg000012l_12768353,31.25,28.571429,10.526316,38.095238,22.222222,41.176471,41.176471,36.842105,31.707317,40.0,33.333333,13.793103,33.333333,31.25,38.461538,28.125,19.642857,42.222222,31.034483,33.333333,57.142857,40.0,24.137931,40.47619,50.0,44.827586,28.571429,34.285714,28.0,32.0,26.666667,37.704918,34.482759,33.333333,33.333333,29.166667,33.333333,46.153846,38.888889
CpG_ptg000012l_12768382,50.0,42.857143,21.428571,17.647059,54.545455,57.142857,23.076923,37.5,19.444444,13.333333,13.043478,26.086957,3.448276,10.526316,15.151515,10.344828,16.0,8.571429,10.526316,15.151515,15.384615,0.0,3.448276,9.375,25.714286,12.5,12.5,19.354839,26.315789,32.0,22.222222,37.037037,39.285714,28.571429,38.235294,33.333333,41.666667,30.0,23.076923
CpG_ptg000012l_1290624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,12.5,25.0,14.814815,35.483871,21.95122,32.258065,13.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000012l_1290629,60.97561,50.0,35.0,60.0,50.0,66.666667,50.0,62.264151,16.666667,39.130435,36.0,27.272727,45.16129,51.851852,33.333333,44.827586,45.454545,65.217391,58.823529,50.0,54.83871,45.454545,38.461538,82.142857,72.727273,66.666667,53.571429,29.166667,25.0,22.580645,21.428571,38.461538,37.5,50.0,42.105263,68.965517,45.16129,45.714286,68.571429
CpG_ptg000012l_1290675,38.709677,36.0,29.787234,40.625,30.232558,35.897436,30.952381,32.727273,0.0,0.0,0.0,0.0,24.0,27.272727,46.153846,28.571429,38.095238,22.5,40.47619,35.135135,29.166667,54.545455,23.076923,52.0,61.290323,68.965517,44.827586,0.0,0.0,0.0,0.0,15.789474,26.666667,20.0,20.512821,42.857143,27.272727,29.411765,35.135135
CpG_ptg000012l_1291551,47.826087,30.952381,32.258065,24.0,38.636364,17.142857,38.636364,26.315789,0.0,0.0,0.0,0.0,18.421053,16.666667,34.482759,8.823529,9.090909,40.0,28.571429,30.555556,0.0,0.0,0.0,41.37931,50.0,43.478261,57.692308,0.0,0.0,2.857143,0.0,16.216216,11.764706,12.5,9.090909,42.5,33.333333,22.222222,20.588235
CpG_ptg000012l_1291604,65.714286,81.632653,51.428571,71.428571,64.583333,62.5,71.428571,63.636364,84.375,84.0,90.0,90.909091,72.5,80.952381,78.125,90.322581,45.714286,71.111111,56.097561,62.068966,89.473684,75.0,66.666667,93.103448,71.875,76.190476,72.0,80.769231,95.0,84.848485,92.0,75.0,88.095238,85.714286,77.5,82.608696,69.230769,64.705882,77.777778
CpG_ptg000012l_1291619,63.888889,85.714286,63.636364,67.44186,86.538462,76.923077,86.842105,78.571429,77.777778,96.0,96.0,90.47619,87.5,95.238095,81.818182,96.666667,50.0,78.723404,60.97561,59.375,95.0,75.0,81.818182,96.969697,78.787879,77.272727,77.777778,88.0,97.5,83.333333,96.0,79.411765,90.909091,90.47619,73.684211,82.978723,83.673469,77.419355,80.555556
CpG_ptg000012l_1293238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333,50.0,42.857143,37.5,19.230769,42.307692,27.586207,0.0,0.0,0.0,0.0,0.0,64.705882,64.705882,58.823529,31.818182,32.0,28.571429,15.0,51.612903,45.0,50.0,26.923077,11.111111,25.0,25.0,41.935484,0.0,0.0,0.0,0.0
CpG_ptg000012l_1293255,50.0,36.666667,41.666667,53.846154,66.666667,82.142857,92.592593,75.0,41.37931,47.368421,33.333333,43.75,34.482759,61.538462,53.571429,10.0,42.307692,40.0,47.368421,47.058824,64.705882,72.222222,62.5,68.181818,69.230769,44.827586,50.0,43.333333,45.454545,51.428571,32.142857,32.142857,52.631579,33.333333,66.666667,84.615385,68.181818,77.777778,78.571429
CpG_ptg000012l_1293263,57.142857,46.666667,40.0,50.0,79.166667,88.888889,92.592593,77.777778,74.193548,100.0,96.296296,81.25,61.290323,80.769231,74.074074,39.130435,54.166667,50.0,55.555556,56.25,91.304348,72.222222,85.0,65.217391,71.428571,55.172414,68.421053,96.666667,91.666667,88.571429,88.888889,64.285714,80.0,71.428571,80.0,78.26087,76.190476,86.206897,92.857143
CpG_ptg000012l_13022495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.111111,12.5,5.714286,0.0,16.326531,13.043478,21.875,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333,0.0,15.625,22.727273,5.263158,14.285714,0.0,0.0,0.0,0.0
CpG_ptg000012l_13022526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857143,0.0,0.0,4.347826,2.857143,18.75,35.294118,12.5,2.941176,20.0,11.538462,17.647059,19.047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555556,24.137931,3.125,22.580645,24.0,21.052632,25.641026,0.0,0.0,0.0,0.0
CpG_ptg000012l_13099138,6.666667,3.571429,2.222222,13.333333,6.25,3.846154,0.0,11.904762,0.0,11.111111,7.407407,9.52381,7.142857,10.526316,7.692308,3.571429,0.0,25.925926,0.0,15.625,15.151515,6.666667,19.444444,2.777778,14.285714,9.090909,15.0,10.714286,3.571429,14.814815,20.0,18.518519,11.363636,21.428571,15.09434,7.894737,10.810811,5.714286,7.692308
CpG_ptg000012l_13099226,8.695652,7.272727,5.454545,8.0,8.571429,17.54386,20.0,8.0,6.976744,5.263158,9.677419,8.0,6.976744,6.779661,13.461538,6.521739,20.0,17.142857,13.043478,9.090909,14.634146,11.428571,15.555556,15.0,36.0,26.470588,14.814815,13.333333,10.714286,18.518519,13.333333,15.0,13.513514,2.439024,13.559322,9.375,11.904762,15.384615,14.814815
CpG_ptg000012l_13099256,9.090909,7.692308,2.12766,8.333333,8.333333,18.965517,20.833333,6.521739,8.108108,4.761905,9.677419,7.407407,7.317073,6.349206,8.695652,5.128205,29.411765,16.216216,12.0,14.814815,13.953488,9.090909,17.073171,17.5,36.363636,21.875,10.0,14.285714,7.692308,16.666667,13.793103,20.588235,13.333333,15.555556,17.54386,5.882353,11.111111,8.108108,20.0
CpG_ptg000012l_13114800,2.272727,4.444444,2.083333,0.0,4.081633,4.255319,1.234568,4.0,17.777778,30.769231,31.034483,3.846154,0.0,0.0,0.917431,0.854701,0.819672,0.0,5.882353,0.0,6.896552,5.333333,1.470588,1.785714,3.174603,0.0,6.122449,11.764706,30.0,20.0,23.529412,6.451613,12.244898,8.0,12.0,9.52381,3.125,0.0,7.142857
CpG_ptg000012l_13114826,17.073171,10.0,8.421053,6.896552,3.921569,6.25,6.329114,0.0,21.505376,18.75,32.0,7.692308,0.0,0.0,0.0,3.508772,0.769231,11.538462,7.692308,3.846154,6.451613,9.722222,4.6875,7.272727,10.447761,5.660377,9.090909,21.428571,41.176471,31.034483,25.0,41.509434,52.272727,33.333333,43.835616,13.157895,3.030303,14.705882,5.714286
CpG_ptg000012l_13114839,2.439024,0.0,3.191489,3.225806,0.0,2.12766,4.0,0.0,8.602151,11.764706,20.833333,4.166667,0.0,0.0,0.934579,0.0,1.538462,3.846154,3.846154,0.0,0.0,2.777778,0.0,1.785714,0.0,0.0,1.923077,14.285714,20.0,25.0,21.052632,25.0,27.5,25.0,18.309859,5.405405,3.030303,8.823529,2.857143
CpG_ptg000012l_13114860,3.030303,0.0,4.166667,7.142857,6.382979,12.5,7.936508,2.5,24.0,18.75,10.526316,4.545455,4.347826,0.0,1.234568,0.0,0.0,3.703704,4.545455,4.0,11.538462,3.389831,1.754386,2.083333,0.0,0.0,4.444444,14.285714,30.769231,20.833333,17.647059,47.5,42.857143,36.842105,42.105263,8.571429,3.225806,3.333333,1.818182
CpG_ptg000012l_13114875,6.666667,5.0,17.460317,9.52381,8.823529,21.052632,5.454545,8.823529,25.0,20.0,15.789474,5.0,0.0,8.333333,3.030303,1.204819,0.0,8.695652,5.128205,4.761905,19.047619,9.259259,9.615385,7.317073,13.207547,4.545455,2.5,16.666667,23.076923,26.315789,33.333333,53.846154,60.0,64.285714,56.521739,9.375,10.714286,11.111111,5.882353
CpG_ptg000012l_1311852,0.0,4.545455,0.0,14.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.692308,0.0,0.0,5.555556,0.0,0.0,0.0,0.0
CpG_ptg000012l_131404,47.619048,38.888889,50.0,42.307692,37.5,23.076923,40.0,42.105263,12.5,55.555556,42.857143,21.052632,22.727273,41.666667,40.0,0.0,50.0,41.176471,38.461538,25.0,21.428571,23.076923,54.545455,45.0,31.25,18.75,30.0,17.391304,18.181818,13.333333,40.0,31.25,29.411765,27.272727,34.782609,52.380952,46.153846,50.0,15.384615
CpG_ptg000012l_131523,9.375,17.647059,17.073171,6.666667,27.777778,29.166667,18.181818,20.0,7.142857,9.52381,4.545455,9.090909,5.0,12.5,10.0,8.333333,17.857143,3.846154,0.0,28.571429,9.52381,0.0,26.666667,24.0,32.0,10.526316,11.111111,2.631579,4.347826,8.0,18.75,40.0,6.060606,0.0,12.0,25.925926,21.052632,38.461538,16.666667
CpG_ptg000012l_131540,12.5,21.212121,15.909091,10.344828,27.777778,24.0,16.0,18.181818,4.651163,8.695652,0.0,12.5,5.263158,15.789474,4.761905,15.384615,22.580645,0.0,0.0,26.666667,14.285714,8.333333,18.75,23.076923,37.037037,10.0,19.230769,2.777778,0.0,3.703704,20.0,41.666667,2.941176,0.0,0.0,21.428571,31.578947,35.714286,16.666667
CpG_ptg000012l_131543,12.5,31.25,18.604651,10.344828,26.315789,32.0,20.833333,15.625,4.878049,4.761905,4.761905,8.695652,10.0,15.789474,17.391304,14.285714,21.875,3.571429,0.0,28.571429,11.111111,7.692308,33.333333,20.0,38.461538,10.0,24.0,2.777778,5.0,7.692308,18.75,20.0,5.714286,0.0,3.448276,28.571429,30.0,50.0,18.181818
CpG_ptg000012l_131549,15.625,24.242424,18.604651,10.344828,30.0,30.769231,17.857143,20.588235,0.0,8.695652,5.0,13.636364,11.111111,11.111111,18.181818,14.285714,22.580645,3.571429,0.0,31.25,5.882353,7.142857,6.666667,22.222222,32.142857,9.52381,22.222222,5.714286,10.0,7.142857,5.555556,18.181818,6.060606,0.0,6.896552,26.666667,25.0,33.333333,18.181818
CpG_ptg000012l_131551,15.151515,30.30303,19.512195,10.344828,28.571429,29.62963,11.111111,20.588235,4.878049,4.347826,5.0,8.695652,10.526316,11.764706,18.181818,14.285714,21.875,3.703704,0.0,31.25,16.666667,7.142857,33.333333,11.111111,16.666667,4.545455,18.518519,0.0,10.0,3.448276,5.555556,18.181818,3.225806,0.0,6.666667,26.666667,25.0,40.0,18.181818
CpG_ptg000012l_131567,9.375,29.032258,17.948718,11.111111,27.272727,32.0,17.391304,21.212121,5.128205,4.545455,5.555556,8.695652,11.111111,6.25,14.285714,13.333333,21.875,3.846154,0.0,29.411765,22.222222,0.0,29.411765,19.230769,31.25,10.0,29.166667,0.0,11.111111,7.692308,5.263158,8.333333,3.333333,0.0,7.692308,25.806452,33.333333,38.461538,15.384615
CpG_ptg000012l_131596,10.0,16.666667,20.0,8.695652,7.692308,30.434783,8.695652,7.142857,6.060606,10.714286,4.761905,9.090909,12.5,5.555556,10.0,9.090909,12.195122,4.545455,9.52381,17.647059,23.529412,0.0,25.0,15.625,26.470588,8.695652,31.818182,2.941176,9.52381,7.692308,6.25,14.285714,0.0,0.0,3.846154,20.0,13.043478,26.666667,0.0
CpG_ptg000012l_1337726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.941176,0.0,0.0,10.526316,3.125,13.793103,8.823529,4.166667,0.0,0.0,0.0,0.0,0.0,0.0,17.391304,0.0,0.0,0.0,5.0,0.0
CpG_ptg000012l_1337729,3.571429,4.761905,5.0,8.695652,10.344828,0.0,0.0,0.0,3.333333,15.0,4.545455,4.166667,0.0,5.263158,0.0,0.0,8.333333,3.333333,10.0,5.882353,0.0,5.0,11.111111,0.0,22.580645,14.285714,4.166667,4.166667,5.882353,4.545455,8.695652,5.263158,0.0,19.047619,7.407407,6.451613,4.545455,5.555556,8.333333
CpG_ptg000012l_1337817,20.689655,21.73913,17.647059,15.789474,22.222222,17.857143,23.076923,26.666667,30.0,31.578947,26.666667,23.529412,28.0,33.333333,23.076923,31.578947,7.142857,20.689655,31.578947,18.518519,17.647059,27.777778,33.333333,21.428571,34.285714,21.875,18.181818,13.793103,16.666667,20.0,23.333333,18.181818,19.230769,22.727273,38.095238,24.0,17.391304,26.086957,7.142857
CpG_ptg000012l_1337831,20.689655,28.571429,53.846154,27.777778,5.882353,28.0,47.826087,27.272727,44.0,33.333333,55.555556,41.176471,46.153846,35.714286,30.769231,47.368421,41.666667,31.034483,42.857143,25.0,46.666667,46.666667,33.333333,30.769231,35.294118,39.285714,53.333333,28.571429,33.333333,22.727273,25.925926,30.0,40.740741,13.333333,38.095238,26.086957,37.5,27.777778,43.75
CpG_ptg000012l_1337856,37.5,42.857143,50.0,61.538462,40.0,37.5,63.636364,16.666667,55.0,40.0,65.217391,41.666667,54.545455,70.0,58.333333,64.705882,60.0,50.0,52.941176,30.769231,47.058824,60.0,46.153846,47.058824,44.444444,52.0,63.636364,30.769231,45.454545,23.529412,30.434783,31.25,50.0,46.153846,40.0,46.666667,64.705882,57.142857,50.0
CpG_ptg000012l_13479620,16.129032,9.090909,3.030303,11.111111,0.0,0.0,0.0,0.0,28.0,53.333333,28.571429,10.0,2.272727,3.448276,5.172414,3.846154,4.761905,20.0,9.090909,20.0,11.904762,0.0,9.52381,9.090909,0.0,0.0,0.0,23.529412,5.555556,5.555556,12.5,3.370787,5.172414,2.325581,3.061224,0.0,0.0,0.0,0.0
CpG_ptg000012l_13479668,21.212121,9.803922,11.904762,20.689655,10.25641,10.0,11.111111,11.764706,54.545455,68.75,64.705882,42.857143,24.0,29.62963,17.073171,16.049383,6.896552,50.0,17.391304,29.62963,21.153846,4.109589,14.285714,0.0,0.0,0.0,0.0,59.090909,47.368421,50.0,21.428571,26.126126,29.850746,25.490196,28.90625,33.333333,30.769231,5.882353,27.777778
CpG_ptg000012l_13479714,19.444444,23.076923,10.204082,18.75,0.0,0.0,0.0,0.0,54.545455,75.0,58.823529,40.0,25.925926,25.0,22.666667,13.333333,19.444444,42.307692,21.052632,41.666667,30.0,26.829268,37.313433,0.0,0.0,0.0,0.0,72.222222,44.444444,35.294118,50.0,28.0,26.666667,30.188679,32.283465,0.0,0.0,0.0,0.0
CpG_ptg000012l_13479731,20.0,15.384615,12.765957,15.625,15.0,18.181818,4.0,10.526316,52.380952,68.75,52.380952,53.846154,25.454545,35.294118,22.972973,15.492958,7.142857,18.181818,0.0,4.761905,32.758621,26.829268,31.746032,0.0,0.0,0.0,0.0,70.0,44.444444,25.0,42.857143,35.353535,36.363636,35.087719,28.682171,5.0,14.285714,0.0,10.0
